kelurahan_id,kelurahan_name,kecamatan_name,kota_kab_name,poverty_rate,avg_household_expenditure,zero_vehicle_hh_pct,dependency_ratio,data_source,population,pop_density,area_km2
IDN.4.8.28.12_1,TegalAngus,Teluknaga,Tangerang,0.0585,6689000,0.2495,0.4175,synthetic_v1,49171,17180.2,2.8620776323955224
IDN.4.8.28.13_1,TelukNaga,Teluknaga,Tangerang,0.0639,4416000,0.2901,0.3796,synthetic_v1,73989,20480.9,3.6125773599500626
IDN.4.8.29.1_1,BantarPanjang,Tigaraksa,Tangerang,0.0921,5499000,0.2089,0.6073,synthetic_v1,83477,15366.5,5.432397853263267
IDN.4.8.29.2_1,Cileles,Tigaraksa,Tangerang,0.078,5470000,0.1953,0.526,synthetic_v1,63421,10726.2,5.912721391400769
IDN.4.8.29.3_1,Cisereh,Tigaraksa,Tangerang,0.0825,3917000,0.1941,0.386,synthetic_v1,54910,14231.3,3.8583838130466495
IDN.4.8.29.4_1,KaduAgung,Tigaraksa,Tangerang,0.0762,4602000,0.1564,0.4536,synthetic_v1,68046,14113.6,4.821319347803717
IDN.4.8.29.5_1,MargaSari,Tigaraksa,Tangerang,0.0764,4094000,0.2651,0.4094,synthetic_v1,56719,14731.6,3.8501628215323938
IDN.4.8.29.6_1,MataGara,Tigaraksa,Tangerang,0.0648,4740000,0.2755,0.3921,synthetic_v1,41626,10726.0,3.8808544742474855
IDN.4.8.29.7_1,PasirBolang,Tigaraksa,Tangerang,0.0777,4622000,0.1336,0.3777,synthetic_v1,33559,13843.3,2.4242077238160378
IDN.4.8.29.8_1,PasirNangka,Tigaraksa,Tangerang,0.0853,5473000,0.159,0.4672,synthetic_v1,71914,15680.6,4.58617740300497
IDN.4.8.29.9_1,Pematang,Tigaraksa,Tangerang,0.1014,5815000,0.1851,0.4152,synthetic_v1,67154,18970.1,3.539995793462841
IDN.4.8.29.10_1,Pete,Tigaraksa,Tangerang,0.0946,5859000,0.1567,0.4987,synthetic_v1,40600,16857.8,2.408385774593726
IDN.4.8.29.11_1,Sodong,Tigaraksa,Tangerang,0.1106,4376000,0.2191,0.4963,synthetic_v1,104497,22254.0,4.695647944215595
IDN.4.8.29.12_1,Tapos,Tigaraksa,Tangerang,0.0672,4643000,0.169,0.516,synthetic_v1,38203,10346.6,3.692338915304904
IDN.4.8.29.13_1,Tegalsari,Tigaraksa,Tangerang,0.0948,3327000,0.2795,0.4108,synthetic_v1,51938,16068.2,3.232344652783196
IDN.4.8.29.14_1,Tigaraksa,Tigaraksa,Tangerang,0.0815,4160000,0.2455,0.4714,synthetic_v1,42947,14147.1,3.0357483668479035
IDN.4.7.2.1_1,Cipayung,Ciputat,TangerangSelatan,0.0822,6900000,0.3397,0.4204,synthetic_v1,83929,29999.9,2.797643919017193
IDN.4.7.2.2_1,Ciputat,Ciputat,TangerangSelatan,0.0365,7454000,0.3763,0.3635,synthetic_v1,24792,15473.4,1.6022284604620505
IDN.4.7.2.3_1,Jombang,Ciputat,TangerangSelatan,0.0375,5107000,0.3714,0.3516,synthetic_v1,56872,15020.9,3.786188951062377
IDN.4.7.2.4_1,Sarua,Ciputat,TangerangSelatan,0.042,5583000,0.3,0.4724,synthetic_v1,63336,16310.1,3.883249641652778
IDN.4.7.2.5_1,SaruaIndah,Ciputat,TangerangSelatan,0.02,6098000,0.2975,0.4005,synthetic_v1,19773,7330.0,2.69754017835156
IDN.4.7.2.6_1,Sawah,Ciputat,TangerangSelatan,0.0394,6446000,0.3453,0.4164,synthetic_v1,54678,17467.1,3.1303467523933133
IDN.4.7.2.7_1,SawahBaru,Ciputat,TangerangSelatan,0.0365,5545000,0.3733,0.3448,synthetic_v1,45923,15898.2,2.8885574823561484
IDN.4.7.1.1_1,CempakaPutih,CiputatTimur,TangerangSelatan,0.0482,6623000,0.3544,0.3209,synthetic_v1,51465,22005.4,2.3387444638563273
IDN.4.7.1.2_1,Cireundeu,CiputatTimur,TangerangSelatan,0.0508,5917000,0.2871,0.3528,synthetic_v1,76066,23286.0,3.266593189268794
IDN.4.7.1.3_1,Pisangan,CiputatTimur,TangerangSelatan,0.0755,6208000,0.3098,0.3785,synthetic_v1,125520,29999.8,4.184023440444501
IDN.4.7.1.4_1,PondokRanji,CiputatTimur,TangerangSelatan,0.0597,6740000,0.3479,0.3278,synthetic_v1,98300,27189.9,3.615310576688525
IDN.4.7.1.5_1,Rempoa,CiputatTimur,TangerangSelatan,0.0355,6368000,0.3537,0.3778,synthetic_v1,48634,17749.0,2.740105415805917
IDN.4.7.1.6_1,Rengas,CiputatTimur,TangerangSelatan,0.0306,6016000,0.4,0.3,synthetic_v1,32239,15687.1,2.0551249728105705
IDN.4.7.3.1_1,BambuApus,Pamulang,TangerangSelatan,0.058,5983000,0.2688,0.3353,synthetic_v1,57964,22899.4,2.531245565618375
IDN.4.7.3.2_1,BendaBaru,Pamulang,TangerangSelatan,0.0327,5918000,0.3343,0.4285,synthetic_v1,37725,11796.3,3.198040842508982
IDN.4.7.3.3_1,Kedaung,Pamulang,TangerangSelatan,0.0759,5876000,0.396,0.417,synthetic_v1,64033,29999.6,2.134458239580639
IDN.4.7.3.4_1,PamulangBarat,Pamulang,TangerangSelatan,0.07,5789000,0.4,0.375,synthetic_v1,118511,26494.3,4.473073877366513
IDN.4.7.3.5_1,PamulangTimur,Pamulang,TangerangSelatan,0.0454,7271000,0.2983,0.3439,synthetic_v1,46665,16798.5,2.7779305138838377
IDN.4.7.3.6_1,PondokBenda,Pamulang,TangerangSelatan,0.0281,6376000,0.3258,0.3463,synthetic_v1,42050,9338.2,4.50301595240708
IDN.4.7.3.7_1,PondokCabeIlir,Pamulang,TangerangSelatan,0.0692,5914000,0.3567,0.3691,synthetic_v1,95796,28638.0,3.345061920309435
IDN.4.7.3.8_1,PondokCabeUdik,Pamulang,TangerangSelatan,0.0497,6593000,0.3277,0.4251,synthetic_v1,96738,19092.2,5.066873083054367
IDN.4.7.4.1_1,JurangMangguBarat,PondokAren,TangerangSelatan,0.0636,6056000,0.3489,0.4265,synthetic_v1,71987,29153.4,2.469247889887396
IDN.4.7.4.2_1,JurangMangguTimur,PondokAren,TangerangSelatan,0.02,7315000,0.3755,0.3529,synthetic_v1,29116,11233.9,2.591786612926206
IDN.4.7.4.3_1,Perigi,PondokAren,TangerangSelatan,0.0402,6434000,0.2311,0.3306,synthetic_v1,69681,16652.0,4.184541079570622
IDN.4.7.4.4_1,PerigiBaru,PondokAren,TangerangSelatan,0.0503,6002000,0.3537,0.4039,synthetic_v1,68071,20076.2,3.390639372598859
IDN.4.7.4.5_1,PondokAren,PondokAren,TangerangSelatan,0.0472,6615000,0.351,0.3419,synthetic_v1,50316,21209.4,2.372344161146689
IDN.4.7.4.6_1,PondokBetung,PondokAren,TangerangSelatan,0.0356,5187000,0.3551,0.3488,synthetic_v1,41244,18928.0,2.178992030076205
IDN.4.7.4.7_1,PondokJaya,PondokAren,TangerangSelatan,0.0559,5355000,0.4,0.4493,synthetic_v1,56909,24821.2,2.292753313211739
IDN.4.7.4.8_1,PondokKacangBarat,PondokAren,TangerangSelatan,0.0334,5172000,0.3042,0.4301,synthetic_v1,34245,13763.5,2.4880977733487533
IDN.4.7.4.9_1,PondokKacangTimur,PondokAren,TangerangSelatan,0.0459,6302000,0.3221,0.394,synthetic_v1,50951,19681.5,2.5887726264199027
IDN.4.7.4.10_1,PondokKarya,PondokAren,TangerangSelatan,0.045,7792000,0.4,0.3128,synthetic_v1,54287,22472.2,2.415736799258318
IDN.4.7.4.11_1,PondokPucung,PondokAren,TangerangSelatan,0.056,7962000,0.3037,0.3971,synthetic_v1,71926,23668.8,3.0388533868459673
IDN.4.7.6.1_1,Buaran,Serpong,TangerangSelatan,0.0661,6368000,0.2752,0.4539,synthetic_v1,87194,22876.5,3.811516705871475
IDN.4.7.6.2_1,Ciater,Serpong,TangerangSelatan,0.0367,6341000,0.302,0.3783,synthetic_v1,68372,12776.5,5.351380522940215
IDN.4.7.6.3_1,Cilenggang,Serpong,TangerangSelatan,0.0323,4420000,0.3312,0.4682,synthetic_v1,24666,10185.1,2.4217643917981766
IDN.4.7.6.4_1,LengkongGudang,Serpong,TangerangSelatan,0.0734,5475000,0.3122,0.4631,synthetic_v1,88002,26452.1,3.326839369126173
IDN.4.7.6.5_1,LengkongGudangTimur,Serpong,TangerangSelatan,0.057,5377000,0.2647,0.4773,synthetic_v1,51726,21585.2,2.396359671630234
IDN.4.7.6.6_1,LengkongWetan,Serpong,TangerangSelatan,0.0417,5472000,0.2902,0.4111,synthetic_v1,42082,15065.6,2.7932422870972227
IDN.4.7.6.7_1,RawaBuntu,Serpong,TangerangSelatan,0.0774,5780000,0.2802,0.4276,synthetic_v1,100887,28057.7,3.5956920650932913
IDN.4.7.6.8_1,RawaMekarJaya,Serpong,TangerangSelatan,0.0543,5606000,0.3102,0.4659,synthetic_v1,52137,20179.5,2.5836656719494577
IDN.4.7.6.9_1,Serpong,Serpong,TangerangSelatan,0.074,4233000,0.309,0.425,synthetic_v1,58828,25234.8,2.331222841398456
IDN.4.7.5.1_1,Jelupang,SerpongUtara,TangerangSelatan,0.0533,6597000,0.332,0.3694,synthetic_v1,82993,19980.2,4.153764148312115
IDN.4.7.5.2_1,LengkongKarya,SerpongUtara,TangerangSelatan,0.0846,5075000,0.2358,0.375,synthetic_v1,97614,29999.9,3.2538136768946533
IDN.4.7.5.3_1,PakuAlam,SerpongUtara,TangerangSelatan,0.0794,6153000,0.3531,0.4081,synthetic_v1,88767,29600.3,2.9988588977864583
IDN.4.7.5.4_1,PakuJaya,SerpongUtara,TangerangSelatan,0.046,7773000,0.3396,0.3249,synthetic_v1,66704,18670.7,3.57265085982999
IDN.4.7.5.5_1,Pakulonan,SerpongUtara,TangerangSelatan,0.0681,5207000,0.3635,0.3898,synthetic_v1,68981,24918.2,2.768296283991039
IDN.4.7.5.6_1,PondokJagung,SerpongUtara,TangerangSelatan,0.0631,3924000,0.3266,0.4516,synthetic_v1,62234,23062.6,2.6984840093775273
IDN.4.7.5.7_1,PondokJagungTimur,SerpongUtara,TangerangSelatan,0.0718,5813000,0.3647,0.3,synthetic_v1,76742,27936.3,2.747031873803916
IDN.4.7.7.1_1,Babakan,Setu,TangerangSelatan,0.0421,6683000,0.3088,0.48,synthetic_v1,30401,13192.2,2.304472857699875
IDN.4.7.7.2_1,BaktiJaya,Setu,TangerangSelatan,0.0658,7418000,0.3502,0.4572,synthetic_v1,54985,22692.2,2.423079399668915
IDN.4.7.7.3_1,Kademangan,Setu,TangerangSelatan,0.0732,4786000,0.3069,0.3817,synthetic_v1,56465,24242.2,2.3292073723363877
IDN.4.7.7.4_1,Kranggan,Setu,TangerangSelatan,0.0329,6079000,0.2711,0.4357,synthetic_v1,16219,8477.2,1.9132417409854865
IDN.4.7.7.5_1,Muncul,Setu,TangerangSelatan,0.0414,5315000,0.3665,0.4085,synthetic_v1,41493,11592.5,3.579286551961298
IDN.4.7.7.6_1,Setu,Setu,TangerangSelatan,0.0264,5700000,0.3235,0.4655,synthetic_v1,30929,7173.7,4.3114284672923615
IDN.7.1.1.1_1,CengkarengBarat,Cengkareng,JakartaBarat,0.041,8000000,0.3758,0.4293,synthetic_v1,72797,19537.7,3.725977804592755
IDN.7.1.1.2_1,CengkarengTimur,Cengkareng,JakartaBarat,0.0544,5185000,0.308,0.3072,synthetic_v1,96812,26240.5,3.6894099118336654
IDN.7.1.1.3_1,DuriKosambi,Cengkareng,JakartaBarat,0.0664,6579000,0.3065,0.4071,synthetic_v1,180169,30000.0,6.005639385847893
IDN.7.1.1.4_1,Kapuk,Cengkareng,JakartaBarat,0.0427,6852000,0.3785,0.3629,synthetic_v1,137573,22551.2,6.100468245060931
IDN.7.1.1.5_1,KedaungKaliAngke,Cengkareng,JakartaBarat,0.0644,7421000,0.3779,0.374,synthetic_v1,93276,29999.7,3.1092264195483184
IDN.7.1.1.6_1,RawaBuaya,Cengkareng,JakartaBarat,0.0213,6540000,0.3409,0.3375,synthetic_v1,46778,12877.8,3.6324508721228903
IDN.7.1.2.1_1,Grogol,Grogolpetamburan,JakartaBarat,0.02,6995000,0.3866,0.4486,synthetic_v1,12279,11471.0,1.0704352660302252
IDN.7.1.2.2_1,Jelambar,Grogolpetamburan,JakartaBarat,0.0358,6389000,0.4,0.4152,synthetic_v1,35995,22832.8,1.5764580584155898
IDN.7.1.2.3_1,JelambarBaru,Grogolpetamburan,JakartaBarat,0.0434,6873000,0.4,0.3282,synthetic_v1,36029,25639.4,1.4052192069073044
IDN.7.1.2.4_1,TanjungDurenSelatan,Grogolpetamburan,JakartaBarat,0.0341,6521000,0.3363,0.3,synthetic_v1,30423,23467.7,1.2963774493473663
IDN.7.1.2.5_1,TanjungDurenUtara,Grogolpetamburan,JakartaBarat,0.02,7243000,0.3765,0.342,synthetic_v1,11177,8903.3,1.2553784789824065
IDN.7.1.2.6_1,Tomang,Grogolpetamburan,JakartaBarat,0.033,6510000,0.3498,0.3804,synthetic_v1,43063,23116.9,1.862835145745169
IDN.7.1.2.7_1,WijayaKesuma,Grogolpetamburan,JakartaBarat,0.02,6942000,0.3615,0.378,synthetic_v1,31364,13938.8,2.250127409895398
IDN.7.1.3.1_1,Kalideres,Kalideres,JakartaBarat,0.0573,6199000,0.3256,0.4472,synthetic_v1,131593,24903.4,5.2841301404943835
IDN.7.1.3.2_1,Kamal,Kalideres,JakartaBarat,0.0562,6968000,0.3047,0.431,synthetic_v1,68114,22129.5,3.0779729459384275
IDN.7.1.3.3_1,Pegadungan,Kalideres,JakartaBarat,0.0338,6154000,0.2889,0.4342,synthetic_v1,110010,14790.5,7.437891782415501
IDN.7.1.3.4_1,Semanan,Kalideres,JakartaBarat,0.0385,4852000,0.3423,0.3988,synthetic_v1,93224,17749.9,5.2520979793048
IDN.7.1.3.5_1,TegalAlur,Kalideres,JakartaBarat,0.0323,7191000,0.3151,0.3169,synthetic_v1,105748,14005.0,7.550711121791696
IDN.7.1.4.1_1,DuriKepa,Kebonjeruk,JakartaBarat,0.0356,5981000,0.2625,0.3533,synthetic_v1,84752,22801.3,3.7169881197205186
IDN.7.1.4.2_1,KebonJeruk,Kebonjeruk,JakartaBarat,0.0503,6208000,0.4,0.415,synthetic_v1,116723,29999.9,3.890784991651018
IDN.7.1.4.3_1,KedoyaSelatan,Kebonjeruk,JakartaBarat,0.0232,6165000,0.4,0.3634,synthetic_v1,40656,16130.5,2.5204443881438565
IDN.7.1.4.4_1,KedoyaUtara,Kebonjeruk,JakartaBarat,0.0461,7715000,0.3607,0.3923,synthetic_v1,75323,26213.1,2.873490503867819
IDN.7.1.4.5_1,KelapaDua,Kebonjeruk,JakartaBarat,0.0286,4994000,0.3804,0.3473,synthetic_v1,26160,19528.1,1.3396102028338828
IDN.7.1.4.6_1,SukabumiSelatan,Kebonjeruk,JakartaBarat,0.0247,8000000,0.3328,0.3116,synthetic_v1,23602,17706.2,1.332976658516582
IDN.7.1.4.7_1,SukabumiUtara,Kebonjeruk,JakartaBarat,0.0338,7604000,0.4,0.3546,synthetic_v1,34654,22755.8,1.522865459009562
IDN.7.1.5.1_1,Joglo,Kembangan,JakartaBarat,0.0253,6690000,0.4,0.3872,synthetic_v1,69777,15327.3,4.552462169346795
IDN.7.1.5.2_1,KembanganSelatan,Kembangan,JakartaBarat,0.0324,6476000,0.3762,0.3386,synthetic_v1,85457,18576.5,4.600265540630155
IDN.7.1.5.3_1,KembanganUtara,Kembangan,JakartaBarat,0.0227,6747000,0.4,0.3596,synthetic_v1,59906,14265.7,4.199303127915968
IDN.7.1.5.4_1,MeruyaSelatan,Kembangan,JakartaBarat,0.0708,6906000,0.3746,0.3257,synthetic_v1,96001,29999.7,3.200065972420175
IDN.7.1.5.5_1,MeruyaUtara,Kembangan,JakartaBarat,0.0412,7037000,0.3165,0.4273,synthetic_v1,100465,22517.1,4.4617157193084305
IDN.7.1.5.6_1,Srengseng,Kembangan,JakartaBarat,0.0279,7068000,0.3597,0.352,synthetic_v1,80333,18021.8,4.457546648072128
IDN.7.1.6.1_1,JatiPulo,Palmerah,JakartaBarat,0.0362,6938000,0.3876,0.4286,synthetic_v1,20052,25609.9,0.7829785560822707
IDN.7.1.6.2_1,Kemanggisan,Palmerah,JakartaBarat,0.0319,6683000,0.3641,0.4335,synthetic_v1,51860,23126.8,2.2424209680986067
IDN.7.1.6.3_1,KotaBambuSelatan,Palmerah,JakartaBarat,0.0289,6780000,0.3734,0.3503,synthetic_v1,12935,22640.7,0.5713165349659813
IDN.7.1.6.4_1,KotaBambuUtara,Palmerah,JakartaBarat,0.0417,6733000,0.3786,0.3045,synthetic_v1,20278,28636.5,0.7081169569730905
IDN.7.1.6.5_1,Palmerah,Palmerah,JakartaBarat,0.0449,7746000,0.3791,0.3,synthetic_v1,67509,29365.4,2.298931330550694
IDN.7.1.6.6_1,Slipi,Palmerah,JakartaBarat,0.0241,7382000,0.3842,0.3,synthetic_v1,19351,20414.4,0.9479101305316896
IDN.7.1.7.1_1,Glodok,Tamansari,JakartaBarat,0.028,4348000,0.3371,0.3,synthetic_v1,6734,19195.4,0.350812651038226
IDN.7.1.7.2_1,Keagungan,Tamansari,JakartaBarat,0.0317,7262000,0.352,0.4306,synthetic_v1,8051,21470.0,0.3749881549224149
IDN.7.1.7.3_1,Krukut,Tamansari,JakartaBarat,0.02,6931000,0.3302,0.3658,synthetic_v1,4429,7299.8,0.6067325041446775
IDN.7.1.7.4_1,ManggaBesar,Tamansari,JakartaBarat,0.02,6688000,0.4,0.3827,synthetic_v1,6768,12664.8,0.5343939410186197
IDN.7.1.7.5_1,Maphar,Tamansari,JakartaBarat,0.0555,6465000,0.2974,0.3,synthetic_v1,23590,29999.9,0.7863363337641686
IDN.7.1.7.6_1,Pinangsia,Tamansari,JakartaBarat,0.0624,7553000,0.4,0.3055,synthetic_v1,29004,29999.5,0.9668168997828448
IDN.7.1.7.7_1,TamanSari,Tamansari,JakartaBarat,0.0317,7511000,0.4,0.4053,synthetic_v1,11927,21729.0,0.5488971049359479
IDN.7.1.7.8_1,Tangki,Tamansari,JakartaBarat,0.045,6094000,0.3678,0.3771,synthetic_v1,10157,27295.1,0.3721179370033268
IDN.7.1.8.1_1,Angke,Tambora,JakartaBarat,0.0421,6993000,0.2741,0.3574,synthetic_v1,20715,25190.9,0.8223202651254797
IDN.7.1.8.2_1,DuriSelatan,Tambora,JakartaBarat,0.0813,5991000,0.367,0.3885,synthetic_v1,10312,29997.6,0.3437610665562468
IDN.7.1.8.3_1,DuriUtara,Tambora,JakartaBarat,0.0526,5637000,0.3782,0.4433,synthetic_v1,11258,29998.3,0.3752882651121659
IDN.7.1.8.4_1,JembatanBesi,Tambora,JakartaBarat,0.0346,6207000,0.3394,0.3519,synthetic_v1,11704,22358.1,0.523479089540704
IDN.7.1.8.5_1,JembatanLima,Tambora,JakartaBarat,0.0227,7374000,0.3583,0.3675,synthetic_v1,7939,16496.5,0.4812529322718638
IDN.7.1.8.6_1,Kalianyar,Tambora,JakartaBarat,0.02,7506000,0.4,0.371,synthetic_v1,3721,12138.6,0.3065438326319344
IDN.7.1.8.7_1,Krendang,Tambora,JakartaBarat,0.0394,7126000,0.4,0.4823,synthetic_v1,7823,24705.6,0.3166492681354618
IDN.7.1.8.8_1,Pekojan,Tambora,JakartaBarat,0.0266,7220000,0.3401,0.3,synthetic_v1,13729,17703.1,0.7755125903297473
IDN.7.1.8.9_1,RoaMalaka,Tambora,JakartaBarat,0.02,7055000,0.3132,0.4001,synthetic_v1,6977,13132.6,0.5312747944693165
IDN.7.1.8.10_1,Tambora,Tambora,JakartaBarat,0.0271,6179000,0.3661,0.3579,synthetic_v1,5727,18670.7,0.3067379884315172
IDN.7.1.8.11_1,TanahSereal,Tambora,JakartaBarat,0.02,7093000,0.3724,0.3895,synthetic_v1,8903,15843.7,0.561926046628697
IDN.7.2.1.1_1,CempakaPutihBarat,CempakaPutih,JakartaPusat,0.0605,7405000,0.4,0.3276,synthetic_v1,37409,29999.9,1.2469690340148407
IDN.7.2.1.2_1,CempakaPutihTimur,CempakaPutih,JakartaPusat,0.0497,7314000,0.3585,0.3604,synthetic_v1,62879,29416.0,2.1375750070161224
IDN.7.2.1.3_1,RawaSari,CempakaPutih,JakartaPusat,0.0349,7724000,0.4,0.3957,synthetic_v1,29458,23524.9,1.252206732564767
IDN.7.2.2.1_1,Cideng,Gambir,JakartaPusat,0.0554,7424000,0.4,0.512,synthetic_v1,43081,30000.0,1.4360348196451247
IDN.7.2.2.2_1,DuriPulo,Gambir,JakartaPusat,0.0358,7071000,0.4,0.3998,synthetic_v1,17634,24219.2,0.7281005741948428
IDN.7.2.2.3_1,Gambir,Gambir,JakartaPusat,0.02,7754000,0.3802,0.3121,synthetic_v1,43845,17970.8,2.439793213664587
IDN.7.2.2.4_1,KebonKelapa,Gambir,JakartaPusat,0.0567,6804000,0.3749,0.3366,synthetic_v1,23037,29999.9,0.7679012979963276
IDN.7.2.2.5_1,PetojoSelatan,Gambir,JakartaPusat,0.0407,6179000,0.368,0.3325,synthetic_v1,29176,28064.8,1.0395932125748073
IDN.7.2.2.6_1,PetojoUtara,Gambir,JakartaPusat,0.02,6695000,0.4,0.3,synthetic_v1,17980,16432.9,1.0941468521486757
IDN.7.2.3.1_1,Galur,JoharBaru,JakartaPusat,0.0316,6202000,0.3568,0.3425,synthetic_v1,6342,22357.8,0.2836589376361266
IDN.7.2.3.2_1,JoharBaru,JoharBaru,JakartaPusat,0.0209,6277000,0.384,0.3948,synthetic_v1,20963,17557.1,1.1939928679361216
IDN.7.2.3.3_1,KampungRawa,JoharBaru,JakartaPusat,0.02,6693000,0.3841,0.3,synthetic_v1,4209,13905.1,0.3026943608877342
IDN.7.2.3.4_1,TanahTinggi,JoharBaru,JakartaPusat,0.0475,6205000,0.3622,0.4096,synthetic_v1,17959,29999.1,0.5986512736720384
IDN.7.2.4.1_1,CempakaBaru,Kemayoran,JakartaPusat,0.0646,6484000,0.3256,0.3864,synthetic_v1,28394,29999.4,0.946485754890228
IDN.7.2.4.2_1,GunungSahariSelatan,Kemayoran,JakartaPusat,0.02,5250000,0.3943,0.3237,synthetic_v1,20726,13664.2,1.5168121146390323
IDN.7.2.4.3_1,HarapanMulya,Kemayoran,JakartaPusat,0.0435,6943000,0.3791,0.353,synthetic_v1,14729,27562.2,0.534391469889374
IDN.7.2.4.4_1,KebonKosong,Kemayoran,JakartaPusat,0.0263,6728000,0.4,0.4421,synthetic_v1,17529,18789.6,0.93291170490119
IDN.7.2.4.5_1,Kemayoran,Kemayoran,JakartaPusat,0.0274,6133000,0.3604,0.3961,synthetic_v1,11898,20200.6,0.5889921580432785
IDN.7.2.4.6_1,Serdang,Kemayoran,JakartaPusat,0.0278,7225000,0.4,0.3639,synthetic_v1,14951,19073.6,0.7838566927612206
IDN.7.2.4.7_1,SumurBatu,Kemayoran,JakartaPusat,0.0243,7422000,0.3434,0.3527,synthetic_v1,20067,17085.1,1.1745308093025364
IDN.7.2.4.8_1,UtanPanjang,Kemayoran,JakartaPusat,0.0361,5471000,0.4,0.3646,synthetic_v1,11832,23842.4,0.4962583658809721
IDN.7.2.5.1_1,Cikini,Menteng,JakartaPusat,0.02,6321000,0.3118,0.3275,synthetic_v1,14045,18318.4,0.7667139974937447
IDN.7.2.5.2_1,Gondangdia,Menteng,JakartaPusat,0.0344,6367000,0.3979,0.3,synthetic_v1,39408,26668.2,1.4777161760514403
IDN.7.2.5.3_1,KebonSirih,Menteng,JakartaPusat,0.0305,6190000,0.4,0.4547,synthetic_v1,22979,24089.5,0.9539000681487876
IDN.7.2.5.4_1,Menteng,Menteng,JakartaPusat,0.0268,7644000,0.3488,0.3586,synthetic_v1,53395,22889.6,2.3327227883781543
IDN.7.2.5.5_1,Pegangsaan,Menteng,JakartaPusat,0.02,6736000,0.3992,0.3747,synthetic_v1,16478,17609.0,0.9357695380377348
IDN.7.2.6.1_1,GunungSahariUtara,SawahBesar,JakartaPusat,0.0276,6507000,0.4,0.3596,synthetic_v1,23763,19272.7,1.232986861411516
IDN.7.2.6.2_1,KarangAnyar,SawahBesar,JakartaPusat,0.0467,5157000,0.2926,0.3239,synthetic_v1,12948,28845.4,0.4488757856751993
IDN.7.2.6.3_1,Kartini,SawahBesar,JakartaPusat,0.0431,7258000,0.4,0.3518,synthetic_v1,15684,26987.3,0.5811624298336682
IDN.7.2.6.4_1,ManggaDuaSelatan,SawahBesar,JakartaPusat,0.0223,5695000,0.2793,0.3,synthetic_v1,22353,16351.4,1.3670414726407882
IDN.7.2.6.5_1,PasarBaru,SawahBesar,JakartaPusat,0.0354,6872000,0.3436,0.4717,synthetic_v1,42761,24558.7,1.741175436083267
IDN.7.2.7.1_1,Bungur,Senen,JakartaPusat,0.0454,7035000,0.4,0.3,synthetic_v1,18003,29154.1,0.6175113009313719
IDN.7.2.7.2_1,Kenari,Senen,JakartaPusat,0.02,7981000,0.3589,0.3032,synthetic_v1,11673,12080.7,0.9662488031679924
IDN.7.2.7.3_1,Kramat,Senen,JakartaPusat,0.0411,5821000,0.3354,0.3339,synthetic_v1,18047,27999.2,0.6445552710648886
IDN.7.2.7.4_1,Kwitang,Senen,JakartaPusat,0.0224,4480000,0.3743,0.419,synthetic_v1,9742,19404.5,0.5020495364480564
IDN.7.2.7.5_1,Paseban,Senen,JakartaPusat,0.0417,7005000,0.4,0.3571,synthetic_v1,21801,28133.0,0.7749265265907965
IDN.7.2.7.6_1,Senen,Senen,JakartaPusat,0.0215,8000000,0.3091,0.3,synthetic_v1,14310,18553.9,0.7712652729256413
IDN.7.2.8.1_1,BendunganHilir,Tanahabang,JakartaPusat,0.02,7935000,0.3395,0.4152,synthetic_v1,17629,11218.6,1.5714084216598323
IDN.7.2.8.2_1,Gelora,Tanahabang,JakartaPusat,0.02,7047000,0.4,0.3919,synthetic_v1,40599,12349.5,3.2875114745338556
IDN.7.2.8.3_1,KampungBali,Tanahabang,JakartaPusat,0.0319,6552000,0.4,0.3793,synthetic_v1,17338,24827.7,0.6983329388177106
IDN.7.2.8.4_1,KaretTengsin,Tanahabang,JakartaPusat,0.0342,7632000,0.3763,0.3864,synthetic_v1,42178,26612.8,1.5848760935427748
IDN.7.2.8.5_1,KebonKacang,Tanahabang,JakartaPusat,0.02,6198000,0.3312,0.4708,synthetic_v1,12282,17952.9,0.6841231100583081
IDN.7.2.8.6_1,KebonMelati,Tanahabang,JakartaPusat,0.0396,7381000,0.4,0.4593,synthetic_v1,36811,29501.2,1.247777645829708
IDN.7.2.8.7_1,Petamburan,Tanahabang,JakartaPusat,0.02,7344000,0.4,0.3183,synthetic_v1,10810,12261.4,0.8816256303463669
IDN.7.3.1.1_1,CilandakBarat,Cilandak,JakartaSelatan,0.041,7310000,0.3927,0.4551,synthetic_v1,129074,21540.7,5.9920876555921545
IDN.7.3.1.2_1,CipeteSelatan,Cilandak,JakartaSelatan,0.0211,8000000,0.3414,0.3878,synthetic_v1,34989,14384.3,2.4324416629249703
IDN.7.3.1.3_1,GandariaSelatan,Cilandak,JakartaSelatan,0.0298,6883000,0.3712,0.3941,synthetic_v1,28032,18125.2,1.546580182201058
IDN.7.3.1.4_1,LebakBulus,Cilandak,JakartaSelatan,0.0449,5954000,0.3502,0.3,synthetic_v1,93556,21760.1,4.299426215102277
IDN.7.3.1.5_1,PondokLabu,Cilandak,JakartaSelatan,0.0316,6328000,0.3687,0.3704,synthetic_v1,55336,15871.0,3.486613203287918
IDN.7.3.2.1_1,Ciganjur,Jagakarsa,JakartaSelatan,0.0422,4778000,0.3969,0.3452,synthetic_v1,66628,18214.0,3.658062735938496
